id,title,main_picture,ranking,popularity,start_date,related_anime,related_manga,mean,genres,scoring_users,media_type,serialization,list_users,Genres,Action,Adventure,Fantasy,Psychological,Supernatural,Military,Demons,Drama,Horror,Seinen,Historical,Mystery,Shounen,Comedy,Super Power,Samurai,Slice of Life,Sports,School,Romance,Vampire,Sci-Fi,Ecchi,Game,Shoujo,Space,Thriller,Parody,Magic,Music,Shoujo Ai,Mecha,Josei,Shounen Ai,Gender Bender,Harem,Martial Arts,Kids,Police,Dementia,Cars
21419,Nozoki Ana,https://api-cdn.myanimelist.net/images/manga/2/178011.jpg,639,104,2009-01-23,[],"[{'node': {'id': 24698, 'title': 'Nozo x Kimi', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/78073.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/78073l.jpg'}}, 'relation_type': 'spin_off', 'relation_type_formatted': 'Spin-off'}]",8.02,"[{'id': 8, 'name': 'Drama'}, {'id': 9, 'name': 'Ecchi'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 41, 'name': 'Seinen'}]",38848,manga,"[{'node': {'id': 530, 'name': 'Mobile Man'}}]",69584,"['Drama', 'Ecchi', 'Romance', 'School', 'Seinen']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23032,Kami nomi zo Shiru Sekai,https://api-cdn.myanimelist.net/images/manga/3/41720.jpg,640,3631,2009-05-19,[],"[{'node': {'id': 7519, 'title': 'Kami nomi zo Shiru Sekai', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/188974.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/188974l.jpg'}}, 'relation_type': 'parent_story', 'relation_type_formatted': 'Parent story'}]",8.02,"[{'id': 22, 'name': 'Romance'}, {'id': 37, 'name': 'Supernatural'}, {'id': 4, 'name': 'Comedy'}, {'id': 35, 'name': 'Harem'}]",1151,novel,[],3388,"['Romance', 'Supernatural', 'Comedy', 'Harem']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31651,Toaru Majutsu no Index SS,https://api-cdn.myanimelist.net/images/manga/2/58243.jpg,641,3878,2007-07-10,[],"[{'node': {'id': 12854, 'title': 'Toaru Majutsu no Index', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/176880.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/176880l.jpg'}}, 'relation_type': 'parent_story', 'relation_type_formatted': 'Parent story'}]",8.02,"[{'id': 4, 'name': 'Comedy'}, {'id': 16, 'name': 'Magic'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",1289,novel,"[{'node': {'id': 140, 'name': 'Dengeki Bunko Magazine'}}]",3173,"['Comedy', 'Magic', 'Shounen', 'Supernatural']",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39291,Nijiiro Days,https://api-cdn.myanimelist.net/images/manga/3/192780.jpg,642,367,2011-12-01,[],"[{'node': {'id': 59851, 'title': 'Nijikuro Gakuen no Nijichou: Seikatsu Shidou-hen', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/103163.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/103163l.jpg'}}, 'relation_type': 'other', 'relation_type_formatted': 'Other'}]",8.02,"[{'id': 4, 'name': 'Comedy'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 25, 'name': 'Shoujo'}]",8817,manga,"[{'node': {'id': 53, 'name': 'Bessatsu Margaret'}}]",27578,"['Comedy', 'Slice of Life', 'Shoujo']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39625,Kagerou Daze,https://api-cdn.myanimelist.net/images/manga/1/215824.jpg,643,301,2012-06-15,[],"[{'node': {'id': 42867, 'title': 'Kagerou Daze', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/205381.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/205381l.jpg'}}, 'relation_type': 'alternative_version', 'relation_type_formatted': 'Alternative version'}, {'node': {'id': 89969, 'title': 'Mari no Kakuu Sekai', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/157432.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/157432l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}]",8.02,"[{'id': 22, 'name': 'Romance'}, {'id': 37, 'name': 'Supernatural'}, {'id': 4, 'name': 'Comedy'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 42, 'name': 'Josei'}]",8966,manga,"[{'node': {'id': 573, 'name': 'Comic Gene'}}]",32177,"['Romance', 'Supernatural', 'Comedy', 'Sci-Fi', 'Josei']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
45447,Yahari Ore no Seishun Love Comedy wa Machigatteiru.: Monologue,https://api-cdn.myanimelist.net/images/manga/3/188845.jpg,644,1603,2012-09-25,[],"[{'node': {'id': 40171, 'title': 'Yahari Ore no Seishun Love Comedy wa Machigatteiru.', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/122461.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/122461l.jpg'}}, 'relation_type': 'alternative_version', 'relation_type_formatted': 'Alternative version'}]",8.02,"[{'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 41, 'name': 'Seinen'}]",1790,manga,"[{'node': {'id': 705, 'name': 'Big Gangan'}}]",7490,"['Comedy', 'Romance', 'School', 'Seinen']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52277,Sword Art Online: Progressive,https://api-cdn.myanimelist.net/images/manga/2/164933.jpg,645,710,2013-06-29,[],"[{'node': {'id': 43921, 'title': 'Sword Art Online: Progressive', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/77447.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/77447l.jpg'}}, 'relation_type': 'alternative_version', 'relation_type_formatted': 'Alternative version'}, {'node': {'id': 125770, 'title': 'Sword Art Online: Progressive - Houei no Barcarolle', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/236995.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/236995l.jpg'}}, 'relation_type': 'sequel', 'relation_type_formatted': 'Sequel'}]",8.02,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 11, 'name': 'Game'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}]",6140,manga,"[{'node': {'id': 198, 'name': ""Dengeki G's magazine""}}]",15156,"['Action', 'Fantasy', 'Game', 'Romance', 'Sci-Fi']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,Hoshi no Koe,https://api-cdn.myanimelist.net/images/manga/2/130253.jpg,646,592,2004-02-25,[],[],8.02,"[{'id': 22, 'name': 'Romance'}, {'id': 18, 'name': 'Mecha'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 8, 'name': 'Drama'}, {'id': 41, 'name': 'Seinen'}]",7790,manga,"[{'node': {'id': 4, 'name': 'Afternoon'}}]",17831,"['Romance', 'Mecha', 'Sci-Fi', 'Drama', 'Seinen']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
907,Mekakushi no Kuni,https://api-cdn.myanimelist.net/images/manga/1/162279.jpg,647,1327,1998-12-10,[],[],8.02,"[{'id': 22, 'name': 'Romance'}, {'id': 37, 'name': 'Supernatural'}, {'id': 8, 'name': 'Drama'}, {'id': 25, 'name': 'Shoujo'}]",3755,manga,"[{'node': {'id': 11, 'name': 'LaLa'}}]",8930,"['Romance', 'Supernatural', 'Drama', 'Shoujo']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,Penguin Kakumei,https://api-cdn.myanimelist.net/images/manga/3/183168.jpg,648,1356,2004-08-24,[],"[{'node': {'id': 1830, 'title': 'Yoroshiku Master', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/5958.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/5958l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}]",8.02,"[{'id': 22, 'name': 'Romance'}, {'id': 4, 'name': 'Comedy'}, {'id': 25, 'name': 'Shoujo'}]",4368,manga,"[{'node': {'id': 11, 'name': 'LaLa'}}]",8749,"['Romance', 'Comedy', 'Shoujo']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,Five Star Stories,https://api-cdn.myanimelist.net/images/manga/3/159793.jpg,649,3178,1986-04-10,[],[],8.02,"[{'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}]",486,manga,"[{'node': {'id': 31, 'name': 'Newtype'}}]",3865,"['Mecha', 'Military', 'Sci-Fi']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3042,Soredemo Machi wa Mawatteiru,https://api-cdn.myanimelist.net/images/manga/1/185090.jpg,650,2519,2005-03-30,[],[],8.02,"[{'id': 4, 'name': 'Comedy'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 41, 'name': 'Seinen'}]",1315,manga,"[{'node': {'id': 88, 'name': 'Young King OURs'}}]",4945,"['Comedy', 'Slice of Life', 'Seinen']",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3576,Tobaku Haouden Zero,https://api-cdn.myanimelist.net/images/manga/3/24288.jpg,651,2574,2007-09-05,[],"[{'node': {'id': 26657, 'title': 'Tobaku Haouden Zero: Gyanki-hen', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/59937.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/59937l.jpg'}}, 'relation_type': 'sequel', 'relation_type_formatted': 'Sequel'}, {'node': {'id': 112780, 'title': 'Fukumoto All Stars', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/224617.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/224617l.jpg'}}, 'relation_type': 'spin_off', 'relation_type_formatted': 'Spin-off'}]",8.02,"[{'id': 11, 'name': 'Game'}, {'id': 7, 'name': 'Mystery'}, {'id': 8, 'name': 'Drama'}, {'id': 27, 'name': 'Shounen'}]",2086,manga,"[{'node': {'id': 8, 'name': 'Shounen Magazine (Weekly)'}}]",4847,"['Game', 'Mystery', 'Drama', 'Shounen']",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5310,One Thousand and One Nights,https://api-cdn.myanimelist.net/images/manga/3/6683.jpg,652,3795,2004,[],[],8.02,"[{'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 8, 'name': 'Drama'}, {'id': 28, 'name': 'Shounen Ai'}]",1217,manhwa,[],3235,"['Fantasy', 'Historical', 'Drama', 'Shounen Ai']",0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12295,Baka to Test to Shoukanjuu,https://api-cdn.myanimelist.net/images/manga/1/153247.jpg,653,1785,2007-01-29,[],"[{'node': {'id': 13872, 'title': 'Baka to Test to Shoukanjuu', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/179734.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/179734l.jpg'}}, 'relation_type': 'alternative_version', 'relation_type_formatted': 'Alternative version'}, {'node': {'id': 19840, 'title': 'Baka to Test to Shoukanjuu Dya', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/114209.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/114209l.jpg'}}, 'relation_type': 'spin_off', 'relation_type_formatted': 'Spin-off'}, {'node': {'id': 25637, 'title': 'Baka to Test to Shoukanjuu Spinout!: Sore ga Bokura no Nichijou.', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/181101.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/181101l.jpg'}}, 'relation_type': 'spin_off', 'relation_type_formatted': 'Spin-off'}]",8.02,"[{'id': 22, 'name': 'Romance'}, {'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}]",1869,novel,[],6749,"['Romance', 'Comedy', 'School']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13897,Giant Killing,https://api-cdn.myanimelist.net/images/manga/3/147425.jpg,654,1470,2007-01-11,[],[],8.02,"[{'id': 30, 'name': 'Sports'}, {'id': 8, 'name': 'Drama'}, {'id': 41, 'name': 'Seinen'}]",2922,manga,"[{'node': {'id': 72, 'name': 'Morning'}}]",8159,"['Sports', 'Drama', 'Seinen']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93695,Ganbare! Nakamura-kun!!,https://api-cdn.myanimelist.net/images/manga/2/196622.jpg,655,1236,2014-12-27,[],"[{'node': {'id': 114725, 'title': 'Motto Ganbare! Nakamura-kun!!', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/210281.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/210281l.jpg'}}, 'relation_type': 'sequel', 'relation_type_formatted': 'Sequel'}]",8.02,"[{'id': 23, 'name': 'School'}, {'id': 28, 'name': 'Shounen Ai'}]",4953,manga,"[{'node': {'id': 394, 'name': 'Opera'}}]",9524,"['School', 'Shounen Ai']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
98379,Bungou Stray Dogs Wan!,https://api-cdn.myanimelist.net/images/manga/2/184355.jpg,656,4442,2015-12-22,[],"[{'node': {'id': 56529, 'title': 'Bungou Stray Dogs', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/100769.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/100769l.jpg'}}, 'relation_type': 'parent_story', 'relation_type_formatted': 'Parent story'}]",8.02,"[{'id': 37, 'name': 'Supernatural'}, {'id': 4, 'name': 'Comedy'}, {'id': 36, 'name': 'Slice of Life'}]",701,manga,"[{'node': {'id': 1340, 'name': 'Young Ace UP'}}]",2742,"['Supernatural', 'Comedy', 'Slice of Life']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102980,Watashi no Shounen,https://api-cdn.myanimelist.net/images/manga/1/186835.jpg,657,2235,2015-12-25,[],[],8.02,"[{'id': 8, 'name': 'Drama'}]",1267,manga,"[{'node': {'id': 117, 'name': 'Monthly Action'}}]",5505,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90334,Queen's Quality,https://api-cdn.myanimelist.net/images/manga/1/172099.jpg,658,2295,2015-07-13,[],"[{'node': {'id': 67397, 'title': 'QQ Sweeper', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/150693.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/150693l.jpg'}}, 'relation_type': 'prequel', 'relation_type_formatted': 'Prequel'}]",8.01,"[{'id': 22, 'name': 'Romance'}, {'id': 25, 'name': 'Shoujo'}, {'id': 37, 'name': 'Supernatural'}]",741,manga,"[{'node': {'id': 54, 'name': 'Betsucomi'}}]",5378,"['Romance', 'Shoujo', 'Supernatural']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108696,Runway de Waratte,https://api-cdn.myanimelist.net/images/manga/2/200705.jpg,659,1532,2017-05-31,[],[],8.01,"[{'id': 8, 'name': 'Drama'}, {'id': 27, 'name': 'Shounen'}]",2019,manga,"[{'node': {'id': 8, 'name': 'Shounen Magazine (Weekly)'}}]",7789,"['Drama', 'Shounen']",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24821,Tomodachi no Hanashi,https://api-cdn.myanimelist.net/images/manga/1/187387.jpg,660,902,2009-03-28,[],[],8.01,"[{'id': 22, 'name': 'Romance'}, {'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 25, 'name': 'Shoujo'}]",6361,manga,"[{'node': {'id': 255, 'name': 'Deluxe Margaret'}}]",12547,"['Romance', 'Comedy', 'School', 'Shoujo']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40253,The Pale Horse,https://api-cdn.myanimelist.net/images/manga/2/70997.jpg,661,3973,2010,[],[],8.01,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 7, 'name': 'Mystery'}, {'id': 22, 'name': 'Romance'}, {'id': 37, 'name': 'Supernatural'}]",648,manhwa,"[{'node': {'id': 845, 'name': 'Daum Webtoon'}}]",3089,"['Action', 'Drama', 'Fantasy', 'Historical', 'Mystery', 'Romance', 'Supernatural']",1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41629,Hyouka,https://api-cdn.myanimelist.net/images/manga/2/162612.jpg,662,1269,2012-01-26,[],"[{'node': {'id': 35513, 'title': 'Koten-bu Series', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/80983.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/80983l.jpg'}}, 'relation_type': 'alternative_version', 'relation_type_formatted': 'Alternative version'}]",8.01,"[{'id': 23, 'name': 'School'}, {'id': 7, 'name': 'Mystery'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 8, 'name': 'Drama'}, {'id': 27, 'name': 'Shounen'}]",1664,manga,"[{'node': {'id': 27, 'name': 'Shounen Ace'}}]",9255,"['School', 'Mystery', 'Slice of Life', 'Drama', 'Shounen']",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54897,Orange Marmalade,https://api-cdn.myanimelist.net/images/manga/1/95567.jpg,663,300,2011-02-12,[],[],8.01,"[{'id': 22, 'name': 'Romance'}, {'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 32, 'name': 'Vampire'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 8, 'name': 'Drama'}, {'id': 25, 'name': 'Shoujo'}]",16495,manhwa,"[{'node': {'id': 673, 'name': 'Naver Webtoon'}}]",32211,"['Romance', 'Comedy', 'School', 'Vampire', 'Slice of Life', 'Drama', 'Shoujo']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57201,Rakudai Kishi no Cavalry,https://api-cdn.myanimelist.net/images/manga/2/157992.jpg,664,1012,2013-07-13,[],"[{'node': {'id': 70061, 'title': 'Rakudai Kishi no Cavalry', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/145153.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/145153l.jpg'}}, 'relation_type': 'alternative_version', 'relation_type_formatted': 'Alternative version'}]",8.01,"[{'id': 1, 'name': 'Action'}, {'id': 9, 'name': 'Ecchi'}, {'id': 10, 'name': 'Fantasy'}, {'id': 22, 'name': 'Romance'}, {'id': 37, 'name': 'Supernatural'}, {'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}]",2628,novel,[],11412,"['Action', 'Ecchi', 'Fantasy', 'Romance', 'Supernatural', 'Comedy', 'School']",1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67615,Tate no Yuusha no Nariagari,https://api-cdn.myanimelist.net/images/manga/2/130759.jpg,665,67,2014-02-05,[],"[{'node': {'id': 67617, 'title': 'Tate no Yuusha no Nariagari', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/115755.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/115755l.jpg'}}, 'relation_type': 'alternative_version', 'relation_type_formatted': 'Alternative version'}]",8.01,"[{'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 41, 'name': 'Seinen'}]",33929,manga,"[{'node': {'id': 174, 'name': 'Comic Flapper'}}]",86672,"['Drama', 'Fantasy', 'Seinen']",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72303,Douluo Dalu,https://api-cdn.myanimelist.net/images/manga/1/159277.jpg,666,453,2011,[],"[{'node': {'id': 103169, 'title': 'Douluo Dalu II: Jueshi Tangmen', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/190564.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/190564l.jpg'}}, 'relation_type': 'sequel', 'relation_type_formatted': 'Sequel'}]",8.01,"[{'id': 10, 'name': 'Fantasy'}]",8756,manhua,[],22117,['Fantasy'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80469,Donten ni Warau Gaiden,https://api-cdn.myanimelist.net/images/manga/2/190626.jpg,667,2871,2013-12-24,[],"[{'node': {'id': 26178, 'title': 'Donten ni Warau', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/42047.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/42047l.jpg'}}, 'relation_type': 'parent_story', 'relation_type_formatted': 'Parent story'}]",8.01,"[{'id': 1, 'name': 'Action'}, {'id': 13, 'name': 'Historical'}, {'id': 37, 'name': 'Supernatural'}]",1104,manga,"[{'node': {'id': 1217, 'name': 'Comic Garden'}}]",4325,"['Action', 'Historical', 'Supernatural']",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109909,Nettaigyo wa Yuki ni Kogareru,https://api-cdn.myanimelist.net/images/manga/1/204843.jpg,668,1442,2017-06-27,[],[],8.01,"[{'id': 23, 'name': 'School'}, {'id': 41, 'name': 'Seinen'}, {'id': 36, 'name': 'Slice of Life'}]",2043,manga,"[{'node': {'id': 163, 'name': 'Dengeki Maoh'}}]",8330,"['School', 'Seinen', 'Slice of Life']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121781,Shousetsu Kimi no Na Wa.,https://api-cdn.myanimelist.net/images/manga/2/230890.jpg,669,11865,2016-06-18,[],"[{'node': {'id': 99314, 'title': 'Kimi no Na wa.', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/182270.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/182270l.jpg'}}, 'relation_type': 'alternative_version', 'relation_type_formatted': 'Alternative version'}]",8.01,"[{'id': 22, 'name': 'Romance'}, {'id': 37, 'name': 'Supernatural'}, {'id': 23, 'name': 'School'}, {'id': 8, 'name': 'Drama'}]",314,novel,[],767,"['Romance', 'Supernatural', 'School', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,Kekkaishi,https://api-cdn.myanimelist.net/images/manga/2/62941.jpg,670,409,2004-02-18,[],"[{'node': {'id': 32375, 'title': 'Fake!', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/59369.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/59369l.jpg'}}, 'relation_type': 'alternative_version', 'relation_type_formatted': 'Alternative version'}]",8.01,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 37, 'name': 'Supernatural'}, {'id': 6, 'name': 'Demons'}, {'id': 27, 'name': 'Shounen'}]",11828,manga,"[{'node': {'id': 229, 'name': 'Shounen Sunday'}}]",24666,"['Action', 'Adventure', 'Supernatural', 'Demons', 'Shounen']",1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Aqua,https://api-cdn.myanimelist.net/images/manga/1/153102.jpg,671,846,2001-01-27,[],"[{'node': {'id': 81, 'title': 'Aria', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/202644.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/202644l.jpg'}}, 'relation_type': 'sequel', 'relation_type_formatted': 'Sequel'}]",8.01,"[{'id': 4, 'name': 'Comedy'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 8, 'name': 'Drama'}, {'id': 25, 'name': 'Shoujo'}]",6573,manga,"[{'node': {'id': 42, 'name': 'Stencil'}}]",13194,"['Comedy', 'Sci-Fi', 'Slice of Life', 'Drama', 'Shoujo']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
